-1184
-2464
-3640
-6260
-7364
-9812
-11076
-12304
-14524
-15812
-18236
-19448
-20704
-21824
-22940
-24076
-25292
-26488
-27644
-28852
-31248
-32396
-33624
-34736
-38224
-39356
-40448
-41496
-42672
-43648
-44568
-45612
-46780
-47824
-48812
-49812
-51028
-52084
-54528
-56504
-58876
-59908
-60928
-61916
-62956
-64076
-65072
-66240
-67360
-70568
-72624
-74660
-77876
-78936
-80016
-82064
-84348
-85372
-86456
-87312
-89408
-90512
-91572
-94480
-95532
-97608
-98632
-99692
-100696
-102696
-103740
-105768
-106844
-107832
-109788
-110712
-111796
-112824
-114808
-115724
-116816
-117748
-118644
-124876
-125820
-126816
-127732
-130380
-131260
-132196
-135148
-138024
-139004
-139976
-140844
-141856
-142832
-143540
-144372
-145272
-146060
-146924
-148852
-149932
-150688
-151556
-152392
-153368
-154292
-157932
-159616
-160644
-161568
-162400
-163384
-164296
-165028
-165984
-166832
-167656
-168536
-169500
-170336
-171988
-172728
-174368
-175148
-175984
-178632
-180468
-181300
-182972
-184604
-185388
-186120
-187604
-188488
-190032
-190808
-191836
-192672
-194260
-195004
-195864
-197600
-198584
-199380
-201740
-204056
-207988
-211020
-211792
-214340
-214988
-215828
-216588
-217332
-218940
-219700
-220388
-222024
-222600
-224668
-225264
-226004
-227724
-229088
-229752
-230484
-231124
-231904
-232712
-233496
-235144
-235848
-236708
-237584
-238196
-238816
-240092
-241636
-243228
-244000
-247112
-248316
-249024
-250384
-251048
-251824
-253792
-254452
-255204
-255804
-259244
-259876
-260512
-262004
-262652
-263324
-263980
-264640
-265232
-265868
-267216
-267980
-268660
-269336
-269948
-271348
-271940
-272548
-276536
-278272
-278964
-279592
-280180
-280740
-281428
-282116
-282708
-283404
-285256
-285896
-286604
-287328
-287908
-288436
-289888
-291028
-291628
-292248
-293476
-294068
-294488
-295832
-296548
-297192
-298572
-299804
-301216
-301768
-302996
-303528
-304684
-305248
-305760
-306336
-307000
-308252
-308924
-309364
-310500
-311108
-311596
-312276
-313392
-313920
-314416
-314904
-316016
-316532
-317096
-317728
-318472
-320012
-320476
-320988
-321492
-322576
-322984
-324636
-325120
-325704
-326244
-326864
-328016
-328656
-329188
-329760
-330428
-331012
-332480
-333036
-333500
-333996
-334556
-334988
-336504
-338028
-338940
-339408
-339972
-340560
-342204
-342640
-343104
-344648
-345120
-345628
-346188
-346544
-347592
-348036
-348572
-349080
-349508
-350088
-350624
-351128
-351544
-352012
-353324
-353916
-355260
-356256
-357160
-357524
-358620
-359744
-360356
-360756
-361172
-362112
-362644
-364856
-365356
-366444
-366984
-367544
-368016
-368468
-369888
-370384
-370944
-371404
-372344
-372864
-373308
-373760
-374368
-376000
-378360
-378760
-379212
-379692
-381056
-381664
-382496
-382968
-383408
-383904
-384464
-385252
-385652
-385992
-386396
-387492
-387928
-390508
-390988
-392808
-393428
-394304
-394664
-395928
-396720
-397116
-397556
-398880
-399188
-400612
-401100
-402828
-403244
-403664
-404444
-404876
-406432
-406788
-407204
-407664
-408736
-409064
-409492
-410476
-411020
-411944
-412200
-412600
-415380
-416160
-416524
-417092
-418232
-418684
-418996
-420040
-420496
-421676
-422100
-423732
-424192
-424760
-425208
-426128
-426544
-426928
-427204
-427604
-428376
-428728
-430052
-430820
-431960
-432852
-433152
-434172
-434992
-436104
-436468
-436984
-437396
-438236
-438588
-439000
-439652
-440112
-440552
-440988
-442092
-442980
-443404
-445040
-445788
-446844
-447232
-447444
-447924
-449064
-449360
-450144
-451404
-451768
-452256
-452800
-453068
-454496
-455240
-455520
-455912
-456224
-456596
-457840
-458996
-459260
-459540
-462124
-462440
-462784
-463480
-464620
-465364
-465660
-466224
-466772
-467108
-468264
-468608
-469104
-470008
-470448
-471064
-471744
-472268
-472904
-473124
-473488
-473928
-474288
-475456
-476100
-476456
-477000
-477384
-478092
-478400
-479216
-479556
-479896
-480240
-480760
-480972
-481340
-481648
-481940
-482180
-482692
-483364
-483624
-484004
-484728
-485528
-485912
-486284
-488776
-489064
-490104
-490296
-490624
-491108
-491472
-491896
-492432
-492856
-493076
-493468
-494136
-494600
-495088
-495992
-496628
-497504
-498244
-499000
-499336
-500244
-500532
-500832
-501216
-501464
-502540
-503328
-503608
-504800
-505164
-505648
-506084
-506624
-506916
-507308
-508200
-508444
-508720
-509172
-509224
-509516
-510412
-511048
-511344
-512072
-512684
-512944
-513276
-514060
-514324
-514664
